,Hasil Sebenarnya,Naive Bayes,ID3
61271,1.0,0.0,1.0
37177,0.0,0.0,0.0
62441,0.0,1.0,0.0
114052,0.0,1.0,0.0
42699,0.0,0.0,1.0
940,0.0,1.0,0.0
45870,0.0,0.0,0.0
118499,0.0,1.0,0.0
56119,0.0,0.0,0.0
36185,1.0,0.0,0.0
109249,0.0,0.0,0.0
16216,0.0,0.0,0.0
19584,0.0,0.0,0.0
56787,0.0,0.0,0.0
65985,0.0,1.0,1.0
81058,0.0,0.0,1.0
74185,0.0,0.0,0.0
91518,0.0,0.0,1.0
17535,0.0,0.0,1.0
65290,1.0,0.0,1.0
84812,1.0,1.0,1.0
115185,0.0,0.0,0.0
81801,0.0,0.0,0.0
118397,0.0,0.0,0.0
2083,0.0,0.0,0.0
84409,1.0,1.0,0.0
102655,0.0,0.0,0.0
49001,0.0,1.0,0.0
82314,0.0,0.0,0.0
25464,1.0,0.0,0.0
31487,0.0,1.0,0.0
127133,0.0,0.0,0.0
105008,0.0,1.0,1.0
53140,1.0,0.0,1.0
64312,1.0,1.0,1.0
71461,0.0,0.0,1.0
109677,1.0,1.0,1.0
42681,0.0,0.0,0.0
41751,0.0,0.0,0.0
113176,0.0,0.0,0.0
26541,0.0,0.0,0.0
87360,0.0,0.0,0.0
8632,0.0,0.0,0.0
58656,0.0,0.0,0.0
4617,1.0,0.0,0.0
249,0.0,0.0,0.0
2846,1.0,0.0,0.0
119009,0.0,0.0,1.0
88940,0.0,0.0,1.0
15672,0.0,0.0,0.0
55019,1.0,0.0,0.0
107246,0.0,0.0,0.0
22057,1.0,0.0,0.0
46013,0.0,0.0,0.0
70884,0.0,0.0,1.0
20130,0.0,0.0,0.0
100983,0.0,0.0,0.0
25769,1.0,0.0,0.0
122821,0.0,1.0,1.0
8119,0.0,0.0,0.0
58596,0.0,0.0,0.0
89823,0.0,0.0,0.0
28860,0.0,0.0,0.0
99806,0.0,1.0,0.0
663,0.0,0.0,1.0
30436,0.0,0.0,0.0
35331,0.0,0.0,0.0
40837,0.0,0.0,0.0
30032,0.0,1.0,0.0
33611,1.0,1.0,1.0
46649,0.0,0.0,0.0
36676,0.0,0.0,0.0
9178,0.0,0.0,1.0
33775,0.0,0.0,0.0
75195,0.0,0.0,0.0
91843,0.0,1.0,0.0
125484,1.0,0.0,0.0
125281,0.0,1.0,1.0
12513,0.0,0.0,0.0
64884,0.0,0.0,0.0
2170,0.0,0.0,0.0
93166,0.0,0.0,0.0
93948,1.0,0.0,0.0
64060,0.0,0.0,0.0
99685,0.0,0.0,0.0
49964,1.0,0.0,1.0
49629,1.0,0.0,0.0
120180,0.0,1.0,0.0
89046,0.0,0.0,0.0
15712,0.0,1.0,0.0
44016,0.0,0.0,0.0
51413,0.0,0.0,0.0
110574,0.0,1.0,1.0
40249,0.0,0.0,0.0
110221,1.0,0.0,1.0
46805,0.0,0.0,0.0
22147,0.0,0.0,0.0
58766,0.0,1.0,0.0
34747,0.0,1.0,0.0
34793,0.0,0.0,0.0
109750,0.0,0.0,0.0
73293,0.0,0.0,0.0
58361,0.0,1.0,0.0
33108,0.0,1.0,0.0
88025,0.0,1.0,0.0
68473,0.0,0.0,1.0
16200,0.0,0.0,0.0
71374,0.0,0.0,0.0
93802,0.0,0.0,0.0
42853,0.0,0.0,0.0
56073,0.0,0.0,0.0
24331,0.0,1.0,0.0
83070,0.0,0.0,0.0
43580,0.0,0.0,0.0
75479,0.0,0.0,0.0
42381,0.0,0.0,0.0
91603,0.0,0.0,1.0
67319,0.0,0.0,0.0
36293,0.0,0.0,0.0
1883,0.0,0.0,0.0
149,0.0,0.0,0.0
112123,0.0,0.0,0.0
32527,1.0,0.0,1.0
73766,0.0,1.0,0.0
96368,0.0,1.0,0.0
52091,0.0,0.0,0.0
94339,0.0,0.0,0.0
41651,1.0,0.0,0.0
75817,0.0,1.0,0.0
87836,0.0,0.0,1.0
81637,0.0,1.0,0.0
86180,0.0,0.0,0.0
51707,0.0,0.0,0.0
81476,0.0,0.0,1.0
124439,0.0,1.0,0.0
78695,0.0,1.0,0.0
11370,0.0,0.0,0.0
22617,0.0,0.0,0.0
36702,0.0,0.0,0.0
89038,0.0,1.0,0.0
117408,1.0,0.0,0.0
37349,1.0,0.0,1.0
92236,0.0,1.0,0.0
47923,0.0,0.0,1.0
113165,0.0,0.0,0.0
8045,0.0,0.0,0.0
35867,0.0,1.0,1.0
35893,0.0,0.0,1.0
9199,0.0,0.0,0.0
36935,0.0,0.0,1.0
20122,0.0,0.0,0.0
97400,0.0,0.0,0.0
17304,0.0,0.0,0.0
28027,0.0,1.0,0.0
62852,0.0,0.0,0.0
30757,0.0,0.0,0.0
2324,0.0,0.0,0.0
49500,0.0,0.0,0.0
88377,0.0,0.0,0.0
36463,0.0,0.0,0.0
100438,0.0,0.0,1.0
95997,0.0,0.0,0.0
88558,0.0,0.0,0.0
113575,0.0,0.0,0.0
86256,1.0,1.0,0.0
110503,1.0,0.0,1.0
86658,0.0,0.0,0.0
49730,0.0,0.0,0.0
26342,0.0,1.0,1.0
104140,0.0,0.0,0.0
53367,0.0,0.0,0.0
53442,0.0,0.0,0.0
36590,0.0,0.0,0.0
35977,0.0,0.0,0.0
125457,1.0,0.0,0.0
64164,0.0,1.0,0.0
39318,0.0,0.0,0.0
34559,1.0,0.0,1.0
72906,0.0,0.0,0.0
50792,0.0,0.0,0.0
20635,0.0,1.0,0.0
85201,1.0,0.0,0.0
267,0.0,1.0,0.0
11097,0.0,1.0,0.0
98596,0.0,0.0,0.0
58951,0.0,0.0,0.0
99805,0.0,0.0,1.0
119565,0.0,0.0,0.0
51053,0.0,0.0,0.0
51994,0.0,1.0,0.0
119679,0.0,0.0,0.0
55472,0.0,1.0,0.0
3954,0.0,0.0,0.0
126294,0.0,0.0,0.0
27607,0.0,1.0,0.0
100196,0.0,1.0,0.0
15944,0.0,0.0,0.0
85829,0.0,0.0,1.0
30578,0.0,1.0,0.0
83361,1.0,0.0,0.0
73767,1.0,1.0,0.0
18344,0.0,0.0,0.0
109509,0.0,1.0,1.0
77132,0.0,0.0,0.0
115468,0.0,0.0,0.0
110203,0.0,0.0,0.0
16518,0.0,0.0,0.0
20422,0.0,1.0,1.0
90662,0.0,0.0,1.0
109155,0.0,0.0,0.0
19689,1.0,0.0,1.0
31524,0.0,0.0,0.0
114910,1.0,0.0,0.0
112742,0.0,0.0,0.0
75674,1.0,1.0,0.0
35334,0.0,0.0,0.0
78775,1.0,0.0,1.0
123138,1.0,1.0,0.0
99104,1.0,0.0,0.0
42671,1.0,0.0,1.0
58142,1.0,0.0,1.0
30514,0.0,1.0,0.0
31616,0.0,0.0,0.0
106741,1.0,0.0,0.0
82322,0.0,0.0,0.0
21272,0.0,1.0,0.0
49377,0.0,1.0,0.0
87920,1.0,0.0,1.0
60454,1.0,0.0,1.0
52317,0.0,0.0,1.0
52486,0.0,0.0,1.0
85072,1.0,0.0,1.0
119527,0.0,0.0,1.0
126981,1.0,0.0,0.0
103408,0.0,0.0,0.0
74046,0.0,0.0,0.0
46763,1.0,0.0,0.0
79965,0.0,1.0,0.0
44106,0.0,0.0,0.0
104555,1.0,0.0,0.0
83463,1.0,0.0,0.0
91978,0.0,1.0,0.0
120467,0.0,0.0,0.0
96079,0.0,0.0,0.0
56075,0.0,0.0,0.0
105460,1.0,0.0,1.0
114144,0.0,0.0,0.0
120902,0.0,1.0,0.0
67725,1.0,0.0,1.0
106853,0.0,1.0,0.0
17234,1.0,0.0,0.0
53727,0.0,0.0,0.0
6119,0.0,0.0,0.0
35446,1.0,0.0,0.0
119902,0.0,0.0,0.0
35799,0.0,0.0,0.0
26819,0.0,0.0,0.0
11002,1.0,1.0,1.0
73698,0.0,1.0,0.0
90672,0.0,0.0,0.0
54404,0.0,0.0,0.0
89800,1.0,0.0,1.0
25009,0.0,0.0,1.0
14257,0.0,1.0,0.0
49866,1.0,0.0,0.0
91464,1.0,0.0,0.0
74081,0.0,0.0,1.0
103746,0.0,0.0,0.0
20793,0.0,1.0,0.0
89480,1.0,1.0,1.0
66948,0.0,1.0,0.0
23591,0.0,0.0,0.0
7844,0.0,0.0,0.0
101835,0.0,0.0,0.0
51177,0.0,1.0,0.0
9953,0.0,0.0,1.0
21419,1.0,0.0,0.0
72622,0.0,0.0,0.0
109505,1.0,0.0,1.0
115130,0.0,0.0,0.0
22491,1.0,1.0,1.0
74818,0.0,0.0,0.0
124490,0.0,1.0,0.0
49875,0.0,0.0,0.0
94551,0.0,0.0,0.0
21924,1.0,0.0,0.0
31379,0.0,1.0,1.0
115429,0.0,1.0,0.0
84223,0.0,0.0,0.0
10190,0.0,0.0,0.0
126123,0.0,0.0,0.0
95188,0.0,0.0,0.0
50614,0.0,0.0,1.0
69480,0.0,0.0,1.0
42960,0.0,0.0,0.0
32311,0.0,0.0,1.0
119159,0.0,0.0,0.0
60323,0.0,0.0,1.0
92878,0.0,0.0,0.0
106181,0.0,0.0,1.0
45837,0.0,0.0,1.0
103480,0.0,0.0,0.0
42916,0.0,1.0,0.0
33254,0.0,0.0,0.0
4436,0.0,1.0,0.0
87535,1.0,1.0,0.0
79203,0.0,0.0,0.0
55485,0.0,0.0,1.0
14262,0.0,0.0,1.0
111891,0.0,1.0,0.0
85808,1.0,0.0,1.0
84426,0.0,0.0,1.0
61240,1.0,1.0,0.0
44644,0.0,0.0,0.0
70383,0.0,0.0,0.0
79795,0.0,0.0,0.0
55045,0.0,0.0,0.0
122043,0.0,0.0,0.0
3000,0.0,0.0,1.0
87066,0.0,0.0,0.0
67650,0.0,0.0,0.0
67885,0.0,0.0,0.0
76714,0.0,0.0,1.0
27963,0.0,0.0,1.0
56009,0.0,1.0,0.0
76320,0.0,0.0,0.0
49259,1.0,1.0,1.0
123829,0.0,1.0,0.0
16305,0.0,0.0,0.0
56738,0.0,0.0,0.0
46179,0.0,0.0,0.0
77133,0.0,1.0,0.0
111324,1.0,0.0,0.0
118443,0.0,1.0,0.0
7663,1.0,0.0,0.0
56894,0.0,1.0,0.0
44174,0.0,1.0,0.0
88974,0.0,0.0,0.0
78033,0.0,0.0,0.0
116946,0.0,0.0,1.0
6996,0.0,1.0,0.0
74415,0.0,0.0,0.0
144,1.0,0.0,1.0
56146,1.0,0.0,1.0
63127,1.0,1.0,0.0
52010,0.0,0.0,1.0
14323,0.0,0.0,0.0
117839,1.0,0.0,0.0
113059,0.0,0.0,0.0
94104,0.0,1.0,0.0
53385,1.0,1.0,1.0
19680,0.0,0.0,1.0
95132,0.0,0.0,0.0
92421,0.0,1.0,0.0
40080,1.0,0.0,1.0
28985,0.0,0.0,0.0
113501,0.0,0.0,1.0
123376,0.0,0.0,0.0
10721,0.0,1.0,0.0
56434,1.0,1.0,1.0
21686,0.0,1.0,0.0
21312,0.0,0.0,0.0
77929,0.0,0.0,1.0
8895,0.0,0.0,0.0
48405,1.0,0.0,0.0
119909,0.0,0.0,0.0
40326,0.0,0.0,0.0
48078,0.0,0.0,0.0
62762,1.0,0.0,0.0
55030,1.0,1.0,1.0
126449,0.0,0.0,0.0
100489,0.0,1.0,0.0
92145,0.0,0.0,0.0
102995,0.0,0.0,0.0
15195,0.0,1.0,0.0
41015,0.0,0.0,0.0
106602,0.0,1.0,0.0
39161,1.0,0.0,1.0
73342,1.0,1.0,1.0
32845,0.0,0.0,0.0
71498,0.0,1.0,0.0
26421,1.0,1.0,1.0
39778,0.0,0.0,0.0
30706,0.0,0.0,0.0
112809,0.0,0.0,0.0
92586,1.0,0.0,0.0
47491,0.0,0.0,0.0
84784,0.0,0.0,0.0
18349,0.0,1.0,0.0
93223,1.0,0.0,1.0
66392,1.0,0.0,0.0
13673,1.0,0.0,0.0
40105,0.0,0.0,0.0
12274,0.0,0.0,1.0
68537,0.0,0.0,0.0
4182,0.0,0.0,1.0
97833,0.0,1.0,0.0
20802,0.0,0.0,0.0
53205,0.0,0.0,0.0
117808,1.0,0.0,0.0
40936,0.0,0.0,0.0
8635,0.0,0.0,0.0
125115,1.0,1.0,0.0
51222,0.0,0.0,0.0
16362,0.0,0.0,0.0
88156,0.0,0.0,0.0
121932,0.0,0.0,0.0
42526,0.0,0.0,0.0
73863,1.0,0.0,0.0
64527,0.0,0.0,0.0
118160,1.0,0.0,0.0
71733,0.0,1.0,0.0
4563,0.0,0.0,0.0
38474,0.0,1.0,0.0
69986,0.0,1.0,0.0
1160,1.0,1.0,1.0
112628,0.0,0.0,0.0
114912,0.0,0.0,0.0
43784,0.0,0.0,1.0
111081,0.0,1.0,1.0
5438,0.0,0.0,0.0
28537,0.0,0.0,1.0
96330,0.0,1.0,0.0
88678,0.0,0.0,1.0
24699,1.0,0.0,1.0
108470,0.0,0.0,0.0
4344,0.0,0.0,0.0
346,0.0,0.0,0.0
97117,0.0,0.0,0.0
21678,0.0,0.0,0.0
74640,0.0,1.0,0.0
50573,0.0,0.0,0.0
50845,0.0,0.0,0.0
38191,0.0,0.0,0.0
122389,0.0,0.0,1.0
26101,0.0,0.0,0.0
73722,0.0,1.0,0.0
76030,0.0,0.0,0.0
120512,0.0,1.0,0.0
85322,0.0,0.0,0.0
52438,0.0,0.0,0.0
114371,0.0,0.0,0.0
101332,0.0,0.0,0.0
68493,1.0,0.0,0.0
88844,1.0,0.0,0.0
75835,1.0,1.0,1.0
48828,1.0,0.0,1.0
64378,0.0,1.0,0.0
15343,0.0,0.0,0.0
86408,0.0,0.0,0.0
69902,0.0,0.0,0.0
67976,0.0,0.0,0.0
25,1.0,0.0,1.0
119967,0.0,0.0,0.0
88709,0.0,0.0,0.0
83878,0.0,0.0,0.0
65678,1.0,0.0,0.0
125160,1.0,0.0,1.0
120176,0.0,1.0,1.0
34404,0.0,0.0,0.0
65640,0.0,0.0,0.0
103155,1.0,1.0,0.0
9043,1.0,0.0,0.0
10824,0.0,0.0,0.0
5573,0.0,1.0,0.0
17843,0.0,0.0,0.0
61895,0.0,0.0,0.0
122078,1.0,0.0,0.0
118679,0.0,0.0,0.0
105457,0.0,0.0,0.0
80535,0.0,1.0,0.0
53423,0.0,0.0,1.0
8500,0.0,0.0,0.0
118842,1.0,0.0,0.0
30652,1.0,0.0,0.0
22986,1.0,0.0,0.0
20973,0.0,0.0,0.0
114005,1.0,0.0,1.0
110383,0.0,1.0,0.0
40871,0.0,1.0,0.0
104774,0.0,0.0,0.0
27057,1.0,0.0,0.0
81542,0.0,0.0,0.0
88923,0.0,1.0,0.0
119140,0.0,0.0,0.0
123661,0.0,1.0,1.0
80581,0.0,1.0,0.0
115673,1.0,0.0,1.0
6176,0.0,0.0,0.0
124606,0.0,0.0,0.0
90500,0.0,0.0,0.0
94607,1.0,0.0,0.0
103707,0.0,0.0,0.0
101879,1.0,0.0,0.0
78579,0.0,0.0,0.0
120614,0.0,0.0,0.0
81038,0.0,0.0,0.0
9303,0.0,0.0,0.0
50558,0.0,0.0,0.0
38612,0.0,1.0,0.0
25052,0.0,0.0,0.0
829,1.0,1.0,1.0
34669,0.0,0.0,0.0
51692,1.0,0.0,1.0
107378,0.0,0.0,0.0
22720,1.0,0.0,1.0
118117,0.0,1.0,0.0
101958,0.0,1.0,0.0
71582,0.0,0.0,1.0
26175,0.0,1.0,0.0
8163,0.0,0.0,0.0
37223,0.0,0.0,0.0
44924,0.0,0.0,0.0
60252,0.0,0.0,0.0
86179,0.0,0.0,0.0
6419,1.0,1.0,1.0
6595,0.0,1.0,0.0
16590,0.0,0.0,0.0
22343,0.0,0.0,0.0
112766,1.0,1.0,1.0
114009,0.0,0.0,0.0
22890,0.0,0.0,1.0
80979,0.0,0.0,1.0
111359,0.0,0.0,0.0
48311,0.0,0.0,0.0
64517,0.0,0.0,0.0
78135,0.0,0.0,0.0
29352,0.0,1.0,0.0
121654,0.0,0.0,1.0
9597,1.0,0.0,1.0
82623,0.0,0.0,0.0
116792,1.0,0.0,0.0
12892,0.0,0.0,0.0
38678,0.0,0.0,0.0
86178,0.0,1.0,1.0
16755,0.0,1.0,0.0
29600,0.0,0.0,0.0
92500,0.0,0.0,0.0
96476,0.0,0.0,0.0
79509,1.0,0.0,1.0
62495,0.0,0.0,0.0
63206,1.0,1.0,1.0
76260,0.0,0.0,0.0
115466,0.0,0.0,1.0
29674,0.0,0.0,0.0
108499,0.0,0.0,1.0
117610,1.0,0.0,1.0
75513,0.0,0.0,0.0
48800,0.0,1.0,0.0
97441,0.0,0.0,0.0
90489,1.0,0.0,1.0
57218,0.0,1.0,0.0
113338,0.0,0.0,0.0
14686,0.0,0.0,1.0
103655,0.0,1.0,0.0
81709,0.0,0.0,0.0
88405,0.0,0.0,0.0
65647,1.0,0.0,0.0
109041,0.0,0.0,0.0
109633,0.0,0.0,0.0
114012,0.0,0.0,0.0
98035,0.0,0.0,0.0
38764,0.0,0.0,0.0
123167,0.0,0.0,0.0
5384,0.0,0.0,0.0
97389,0.0,0.0,0.0
109728,0.0,1.0,0.0
81763,0.0,0.0,1.0
116415,0.0,1.0,0.0
56181,1.0,0.0,0.0
64168,0.0,0.0,0.0
70307,0.0,1.0,0.0
77350,1.0,0.0,0.0
42284,0.0,0.0,1.0
112580,0.0,1.0,0.0
56074,0.0,0.0,0.0
39432,0.0,1.0,0.0
24678,0.0,1.0,0.0
57623,0.0,1.0,1.0
98635,0.0,0.0,0.0
47227,0.0,0.0,0.0
67653,0.0,0.0,0.0
47011,0.0,0.0,0.0
107117,0.0,0.0,0.0
125867,0.0,0.0,0.0
109544,0.0,0.0,1.0
44062,0.0,0.0,0.0
82773,0.0,0.0,0.0
84071,0.0,0.0,1.0
116190,1.0,0.0,0.0
39036,0.0,0.0,0.0
113480,0.0,1.0,0.0
107643,0.0,0.0,1.0
125265,0.0,0.0,1.0
89298,0.0,0.0,0.0
92530,0.0,0.0,0.0
124663,1.0,0.0,0.0
16451,0.0,0.0,0.0
5253,0.0,0.0,0.0
26407,0.0,0.0,0.0
9667,0.0,1.0,0.0
122627,0.0,1.0,0.0
114342,0.0,0.0,0.0
78656,0.0,0.0,0.0
76597,1.0,0.0,0.0
37082,0.0,1.0,0.0
12619,0.0,0.0,0.0
116119,0.0,0.0,0.0
47104,1.0,0.0,1.0
107592,0.0,0.0,0.0
75243,0.0,0.0,0.0
37820,0.0,0.0,0.0
98690,1.0,0.0,0.0
79888,0.0,1.0,0.0
81918,0.0,1.0,0.0
6152,1.0,0.0,0.0
5422,0.0,0.0,1.0
33118,0.0,1.0,0.0
102018,0.0,0.0,0.0
33036,1.0,0.0,1.0
14483,0.0,0.0,0.0
69709,1.0,0.0,0.0
38954,0.0,1.0,0.0
126844,0.0,1.0,1.0
99886,1.0,0.0,1.0
28373,0.0,1.0,0.0
33041,0.0,0.0,0.0
94875,1.0,1.0,1.0
35305,0.0,1.0,0.0
31370,1.0,0.0,0.0
45844,0.0,1.0,0.0
12602,0.0,0.0,0.0
102614,0.0,0.0,0.0
92808,0.0,0.0,0.0
87144,0.0,0.0,0.0
80631,0.0,0.0,0.0
41481,0.0,0.0,0.0
107455,0.0,0.0,0.0
23054,0.0,0.0,0.0
89561,0.0,0.0,0.0
10593,0.0,0.0,0.0
27161,0.0,0.0,0.0
101516,0.0,0.0,0.0
53054,1.0,1.0,1.0
11876,0.0,0.0,0.0
113208,0.0,1.0,1.0
113560,0.0,1.0,0.0
109519,0.0,1.0,0.0
7282,0.0,0.0,0.0
95458,0.0,0.0,0.0
103318,1.0,0.0,1.0
126378,0.0,0.0,0.0
39485,0.0,0.0,0.0
115734,0.0,1.0,1.0
120219,0.0,0.0,0.0
44798,1.0,0.0,1.0
127145,0.0,0.0,0.0
9428,0.0,0.0,0.0
150,1.0,0.0,0.0
45440,0.0,1.0,0.0
49768,0.0,0.0,0.0
43384,0.0,1.0,0.0
111867,0.0,0.0,0.0
56828,0.0,0.0,0.0
17139,0.0,1.0,0.0
79641,0.0,0.0,0.0
4145,0.0,0.0,0.0
77935,0.0,0.0,0.0
19930,0.0,0.0,0.0
80490,0.0,0.0,0.0
60450,1.0,0.0,0.0
19541,0.0,0.0,0.0
110398,0.0,0.0,0.0
123235,0.0,0.0,0.0
82511,0.0,1.0,0.0
11888,0.0,1.0,0.0
38961,0.0,1.0,0.0
2365,0.0,0.0,0.0
101054,1.0,0.0,1.0
84544,1.0,0.0,0.0
55709,0.0,0.0,0.0
950,0.0,0.0,0.0
88227,0.0,0.0,0.0
119259,1.0,0.0,0.0
21609,0.0,0.0,0.0
126261,0.0,0.0,0.0
13332,0.0,1.0,0.0
81231,1.0,0.0,1.0
49579,0.0,0.0,1.0
87695,1.0,0.0,0.0
61482,0.0,0.0,0.0
66723,1.0,0.0,0.0
123175,0.0,1.0,1.0
76454,0.0,1.0,0.0
45567,0.0,0.0,0.0
33565,0.0,0.0,0.0
96510,1.0,0.0,1.0
74691,0.0,0.0,0.0
76799,0.0,0.0,1.0
83058,0.0,1.0,0.0
107332,0.0,0.0,0.0
26506,0.0,0.0,0.0
89086,0.0,0.0,0.0
84026,0.0,1.0,0.0
38034,1.0,0.0,0.0
58421,0.0,0.0,0.0
12086,0.0,0.0,0.0
103137,0.0,1.0,0.0
30122,0.0,0.0,0.0
64049,0.0,0.0,0.0
126409,0.0,0.0,0.0
37535,0.0,0.0,0.0
98703,0.0,0.0,0.0
42419,0.0,0.0,0.0
120495,0.0,1.0,0.0
108705,0.0,0.0,1.0
8178,0.0,0.0,0.0
24864,0.0,0.0,0.0
10642,1.0,0.0,0.0
75493,0.0,0.0,0.0
80928,0.0,0.0,0.0
107741,0.0,0.0,1.0
49581,1.0,0.0,1.0
37091,0.0,0.0,1.0
35640,0.0,0.0,0.0
19478,0.0,0.0,0.0
56494,0.0,0.0,0.0
86530,0.0,0.0,0.0
27092,0.0,0.0,0.0
49403,0.0,0.0,1.0
125541,0.0,0.0,0.0
94815,1.0,0.0,1.0
80421,0.0,0.0,0.0
51543,0.0,0.0,1.0
91521,0.0,0.0,0.0
76135,0.0,0.0,0.0
81817,0.0,1.0,0.0
94913,0.0,0.0,0.0
79320,0.0,0.0,0.0
38368,1.0,0.0,1.0
86900,0.0,0.0,0.0
47134,1.0,0.0,1.0
112847,1.0,0.0,1.0
114876,0.0,0.0,0.0
22902,1.0,0.0,0.0
63528,0.0,0.0,0.0
71979,0.0,0.0,0.0
90964,1.0,0.0,1.0
113919,0.0,0.0,0.0
77798,0.0,0.0,0.0
110492,0.0,0.0,0.0
60616,1.0,0.0,0.0
75088,1.0,0.0,0.0
66634,0.0,0.0,0.0
110928,0.0,0.0,0.0
39760,0.0,0.0,1.0
17779,0.0,0.0,0.0
80240,0.0,1.0,0.0
53687,0.0,0.0,0.0
106010,0.0,0.0,0.0
60510,0.0,0.0,0.0
124150,0.0,0.0,0.0
48450,0.0,1.0,0.0
53338,1.0,0.0,1.0
100611,0.0,0.0,0.0
47346,0.0,0.0,0.0
77317,1.0,1.0,0.0
62463,0.0,1.0,0.0
31485,0.0,0.0,1.0
50949,0.0,0.0,0.0
19789,0.0,0.0,0.0
101674,1.0,0.0,0.0
67340,0.0,0.0,0.0
23687,0.0,0.0,0.0
36618,1.0,0.0,1.0
171,0.0,1.0,0.0
116347,0.0,0.0,0.0
32126,0.0,0.0,0.0
32074,1.0,0.0,1.0
94019,0.0,0.0,0.0
32322,0.0,0.0,1.0
126217,0.0,1.0,0.0
39463,0.0,0.0,0.0
20743,1.0,0.0,1.0
35232,0.0,0.0,0.0
1123,1.0,0.0,1.0
121647,0.0,0.0,0.0
114985,0.0,0.0,0.0
109571,0.0,0.0,0.0
78971,0.0,0.0,0.0
26140,0.0,1.0,1.0
32997,0.0,0.0,0.0
51741,0.0,1.0,0.0
89136,0.0,0.0,0.0
95571,0.0,0.0,0.0
62869,0.0,0.0,0.0
56939,0.0,0.0,0.0
106811,0.0,1.0,1.0
3836,1.0,1.0,1.0
27668,0.0,0.0,0.0
89438,0.0,0.0,1.0
39556,0.0,0.0,0.0
114364,0.0,0.0,1.0
88234,0.0,0.0,0.0
64943,0.0,0.0,0.0
79686,0.0,0.0,0.0
9754,0.0,0.0,0.0
123975,0.0,1.0,0.0
55557,0.0,1.0,0.0
27890,1.0,0.0,1.0
59639,1.0,0.0,1.0
8884,0.0,0.0,0.0
75887,0.0,0.0,0.0
9625,0.0,0.0,0.0
55647,0.0,0.0,0.0
16831,0.0,0.0,0.0
52267,0.0,1.0,0.0
65062,0.0,0.0,0.0
66824,0.0,1.0,0.0
37033,0.0,0.0,0.0
9370,1.0,0.0,0.0
70834,0.0,1.0,0.0
36598,0.0,0.0,0.0
86429,0.0,0.0,0.0
4515,1.0,0.0,1.0
91755,0.0,0.0,0.0
55075,0.0,0.0,0.0
105949,0.0,0.0,0.0
79283,1.0,1.0,1.0
89252,1.0,0.0,0.0
13816,0.0,0.0,0.0
37439,0.0,0.0,1.0
84716,0.0,0.0,0.0
96847,0.0,0.0,0.0
21688,0.0,0.0,0.0
75056,0.0,0.0,0.0
79832,0.0,0.0,0.0
68626,0.0,0.0,0.0
22602,0.0,0.0,0.0
32836,1.0,0.0,1.0
11606,1.0,0.0,0.0
109779,0.0,0.0,1.0
66793,0.0,0.0,0.0
112684,0.0,0.0,0.0
4204,0.0,0.0,0.0
124575,0.0,0.0,0.0
90641,0.0,0.0,0.0
92062,0.0,1.0,0.0
79350,0.0,0.0,0.0
34462,0.0,0.0,0.0
8180,0.0,0.0,0.0
122744,0.0,0.0,0.0
57821,0.0,0.0,1.0
36201,0.0,0.0,0.0
11807,0.0,1.0,0.0
15159,1.0,0.0,1.0
75171,0.0,0.0,0.0
48681,0.0,0.0,0.0
71019,0.0,0.0,0.0
113994,0.0,0.0,0.0
37553,1.0,0.0,1.0
26112,0.0,0.0,0.0
109830,0.0,0.0,0.0
71037,1.0,0.0,1.0
58666,0.0,0.0,0.0
64691,0.0,0.0,0.0
5036,0.0,0.0,0.0
107016,0.0,1.0,0.0
339,1.0,0.0,0.0
54722,0.0,1.0,0.0
63795,0.0,0.0,0.0
122443,0.0,0.0,0.0
65308,0.0,0.0,0.0
17919,0.0,0.0,0.0
90902,0.0,0.0,0.0
91408,1.0,0.0,0.0
121483,1.0,0.0,1.0
40321,0.0,0.0,0.0
64883,0.0,0.0,0.0
93086,1.0,0.0,1.0
75389,0.0,0.0,0.0
70957,0.0,0.0,1.0
57591,0.0,0.0,0.0
49887,0.0,0.0,1.0
2243,0.0,0.0,1.0
4097,0.0,0.0,0.0
98820,0.0,0.0,1.0
38794,1.0,0.0,1.0
17597,0.0,0.0,0.0
40331,0.0,0.0,0.0
101331,0.0,0.0,1.0
44630,0.0,0.0,0.0
1361,0.0,0.0,0.0
59216,0.0,0.0,0.0
64181,1.0,0.0,1.0
100604,1.0,0.0,1.0
18826,0.0,0.0,0.0
105528,0.0,0.0,0.0
79366,0.0,0.0,0.0
95403,0.0,0.0,0.0
21998,0.0,0.0,0.0
93243,0.0,0.0,0.0
27753,1.0,0.0,0.0
87107,0.0,0.0,0.0
45446,0.0,0.0,0.0
116658,0.0,1.0,0.0
49008,0.0,0.0,0.0
123951,0.0,0.0,1.0
96344,1.0,0.0,0.0
58682,0.0,0.0,0.0
106365,1.0,0.0,0.0
75765,1.0,0.0,0.0
88246,0.0,1.0,0.0
115223,0.0,1.0,0.0
64415,0.0,1.0,0.0
160,0.0,0.0,0.0
118132,1.0,0.0,1.0
31117,0.0,0.0,0.0
93407,0.0,0.0,1.0
54583,0.0,0.0,0.0
84298,0.0,1.0,0.0
107957,0.0,0.0,0.0
74082,0.0,0.0,0.0
107068,0.0,1.0,0.0
101744,1.0,0.0,0.0
8985,1.0,0.0,1.0
22816,1.0,0.0,0.0
110290,0.0,0.0,0.0
49940,0.0,0.0,0.0
86758,0.0,1.0,0.0
4893,0.0,0.0,0.0
18451,0.0,1.0,0.0
