,Hasil Sebenarnya,Naive Bayes,ID3
34750,0.0,0.0,0.0
47656,0.0,0.0,1.0
31391,0.0,0.0,1.0
93160,0.0,0.0,0.0
52751,0.0,0.0,0.0
79351,0.0,1.0,0.0
103547,0.0,0.0,1.0
69995,0.0,0.0,0.0
73257,0.0,0.0,0.0
26732,1.0,0.0,0.0
13673,1.0,1.0,0.0
96883,1.0,0.0,1.0
51048,1.0,0.0,1.0
13194,0.0,0.0,0.0
116117,0.0,0.0,0.0
5097,0.0,1.0,0.0
101943,0.0,0.0,1.0
10672,1.0,1.0,0.0
22363,0.0,1.0,0.0
92028,0.0,0.0,0.0
80094,0.0,1.0,0.0
98076,0.0,0.0,0.0
41680,0.0,0.0,1.0
19664,1.0,0.0,0.0
85794,0.0,0.0,0.0
85126,0.0,0.0,1.0
110541,1.0,0.0,0.0
78860,0.0,0.0,0.0
44814,0.0,0.0,0.0
72295,1.0,0.0,0.0
92218,1.0,0.0,0.0
17811,0.0,1.0,0.0
95889,0.0,0.0,0.0
5870,0.0,1.0,0.0
78672,1.0,0.0,0.0
47906,0.0,0.0,0.0
95210,0.0,0.0,0.0
59792,0.0,0.0,0.0
117590,0.0,0.0,1.0
51496,1.0,0.0,1.0
40941,0.0,0.0,0.0
74336,1.0,0.0,0.0
16795,0.0,1.0,0.0
111407,1.0,1.0,0.0
39601,0.0,0.0,0.0
25966,0.0,0.0,1.0
18520,0.0,0.0,0.0
41228,1.0,1.0,0.0
105347,0.0,0.0,0.0
76600,0.0,0.0,1.0
2603,0.0,1.0,1.0
62248,0.0,1.0,0.0
38668,1.0,1.0,0.0
51095,0.0,0.0,0.0
108066,1.0,0.0,0.0
66927,0.0,0.0,1.0
13471,0.0,0.0,0.0
103977,0.0,0.0,0.0
105839,0.0,0.0,1.0
62164,0.0,0.0,1.0
70666,0.0,1.0,0.0
32244,0.0,0.0,0.0
100871,1.0,0.0,0.0
91076,1.0,0.0,0.0
125676,1.0,0.0,0.0
36190,0.0,0.0,0.0
34179,0.0,0.0,1.0
34661,0.0,0.0,0.0
124494,0.0,1.0,0.0
9736,1.0,0.0,0.0
13383,0.0,0.0,1.0
30178,1.0,1.0,0.0
60532,1.0,0.0,0.0
125640,0.0,0.0,0.0
18832,0.0,0.0,0.0
66355,0.0,0.0,0.0
91657,0.0,0.0,0.0
43506,0.0,0.0,0.0
78941,0.0,1.0,0.0
102457,0.0,0.0,1.0
64024,1.0,0.0,0.0
22571,1.0,1.0,0.0
95607,1.0,1.0,0.0
32972,0.0,0.0,1.0
120238,0.0,0.0,1.0
47358,0.0,0.0,1.0
125148,0.0,0.0,0.0
20935,0.0,0.0,0.0
54850,0.0,0.0,0.0
25602,0.0,0.0,0.0
96775,0.0,1.0,1.0
97367,0.0,0.0,1.0
59300,1.0,0.0,0.0
88831,0.0,0.0,0.0
110294,0.0,0.0,0.0
40263,0.0,0.0,0.0
102462,0.0,0.0,0.0
24069,0.0,1.0,0.0
109497,0.0,0.0,1.0
120611,0.0,0.0,0.0
70113,1.0,0.0,0.0
3842,0.0,0.0,0.0
118141,0.0,0.0,1.0
49062,0.0,0.0,0.0
104545,0.0,0.0,0.0
17132,0.0,0.0,0.0
18573,0.0,0.0,1.0
124987,0.0,1.0,1.0
16734,0.0,0.0,0.0
77142,0.0,1.0,0.0
53057,0.0,0.0,1.0
29526,0.0,0.0,0.0
76497,1.0,0.0,0.0
96294,0.0,0.0,0.0
76138,0.0,0.0,0.0
107370,0.0,0.0,0.0
94646,1.0,0.0,0.0
35072,0.0,1.0,0.0
53607,0.0,1.0,0.0
37602,0.0,0.0,1.0
67837,0.0,1.0,1.0
126176,0.0,0.0,0.0
110955,0.0,1.0,0.0
30605,0.0,0.0,0.0
15453,0.0,0.0,0.0
57057,0.0,0.0,0.0
24336,0.0,0.0,0.0
14393,0.0,0.0,1.0
113073,0.0,0.0,0.0
89261,1.0,1.0,0.0
69609,0.0,0.0,1.0
64503,0.0,1.0,1.0
4662,1.0,1.0,0.0
53337,0.0,0.0,0.0
108340,1.0,0.0,0.0
61866,0.0,0.0,0.0
33737,0.0,0.0,0.0
38487,0.0,0.0,0.0
45079,0.0,0.0,0.0
75284,0.0,1.0,1.0
950,0.0,0.0,0.0
6480,0.0,0.0,0.0
16817,0.0,0.0,0.0
110830,0.0,0.0,0.0
73241,0.0,0.0,1.0
60672,0.0,0.0,0.0
112384,0.0,0.0,1.0
107105,1.0,0.0,0.0
6691,1.0,1.0,0.0
105084,1.0,0.0,0.0
53687,0.0,1.0,0.0
83148,0.0,0.0,0.0
63617,0.0,0.0,1.0
4119,1.0,0.0,1.0
42313,0.0,0.0,0.0
15234,1.0,1.0,1.0
33686,1.0,0.0,0.0
45972,0.0,0.0,0.0
98370,1.0,0.0,0.0
86992,0.0,0.0,1.0
52789,0.0,0.0,0.0
23317,1.0,0.0,0.0
54715,0.0,0.0,0.0
33005,0.0,0.0,0.0
49854,0.0,1.0,0.0
10495,0.0,0.0,1.0
50050,1.0,0.0,0.0
123542,0.0,1.0,1.0
125295,0.0,0.0,0.0
113675,0.0,0.0,0.0
41713,0.0,0.0,0.0
14164,0.0,1.0,0.0
117747,0.0,0.0,0.0
25928,0.0,0.0,0.0
28233,0.0,0.0,0.0
103267,0.0,0.0,0.0
10630,0.0,0.0,1.0
12850,0.0,0.0,1.0
1092,1.0,0.0,1.0
121008,0.0,0.0,0.0
5416,0.0,0.0,1.0
92802,0.0,0.0,0.0
119553,0.0,1.0,1.0
38677,0.0,0.0,1.0
95267,0.0,0.0,0.0
11767,0.0,1.0,0.0
105564,0.0,0.0,0.0
123583,1.0,0.0,0.0
107563,0.0,0.0,0.0
93823,0.0,0.0,0.0
69175,0.0,0.0,1.0
5737,0.0,1.0,0.0
25527,0.0,0.0,0.0
53096,1.0,0.0,0.0
92488,0.0,0.0,0.0
43822,1.0,1.0,0.0
51452,0.0,0.0,0.0
40410,1.0,0.0,0.0
3438,1.0,0.0,0.0
54028,0.0,0.0,0.0
94452,0.0,0.0,0.0
103129,0.0,0.0,0.0
28878,0.0,0.0,0.0
119623,0.0,0.0,0.0
94882,1.0,0.0,0.0
42218,0.0,0.0,0.0
116648,0.0,0.0,0.0
113581,0.0,0.0,0.0
92586,0.0,1.0,0.0
17762,0.0,0.0,1.0
48159,1.0,0.0,0.0
116388,0.0,0.0,0.0
15058,0.0,0.0,0.0
108442,1.0,1.0,0.0
16417,1.0,0.0,1.0
31570,0.0,0.0,0.0
72416,1.0,0.0,0.0
47402,0.0,0.0,0.0
123714,0.0,1.0,0.0
87349,1.0,0.0,0.0
3435,1.0,0.0,1.0
19846,0.0,0.0,0.0
91017,0.0,0.0,0.0
91066,0.0,0.0,0.0
85338,1.0,0.0,0.0
12369,0.0,0.0,0.0
126690,0.0,0.0,0.0
11667,0.0,1.0,0.0
65124,0.0,0.0,0.0
120926,0.0,1.0,0.0
113633,0.0,0.0,0.0
83750,0.0,0.0,0.0
25496,0.0,0.0,1.0
92697,1.0,1.0,1.0
110325,0.0,0.0,1.0
38890,0.0,0.0,0.0
84740,0.0,1.0,0.0
10321,0.0,0.0,0.0
24644,0.0,0.0,0.0
108926,0.0,0.0,1.0
19823,0.0,0.0,0.0
32697,0.0,1.0,0.0
74028,0.0,1.0,0.0
108481,0.0,0.0,0.0
114083,1.0,0.0,0.0
40720,0.0,0.0,0.0
115386,0.0,1.0,1.0
123544,0.0,1.0,0.0
89335,0.0,1.0,0.0
118209,0.0,1.0,0.0
5553,0.0,0.0,0.0
117779,0.0,1.0,0.0
19161,1.0,0.0,0.0
90560,0.0,0.0,0.0
52503,0.0,0.0,0.0
7322,1.0,1.0,0.0
19055,0.0,1.0,0.0
35641,0.0,0.0,0.0
96416,1.0,0.0,0.0
6742,0.0,0.0,1.0
5959,0.0,1.0,0.0
3197,1.0,1.0,0.0
40411,0.0,0.0,0.0
126798,0.0,0.0,0.0
110445,0.0,0.0,1.0
14011,0.0,1.0,0.0
28808,0.0,1.0,0.0
83197,0.0,1.0,1.0
21984,0.0,0.0,0.0
64476,1.0,1.0,0.0
109692,0.0,1.0,0.0
56282,0.0,0.0,1.0
118517,0.0,0.0,0.0
90122,0.0,1.0,0.0
17387,0.0,0.0,0.0
33594,1.0,0.0,0.0
115043,0.0,0.0,0.0
15280,0.0,0.0,0.0
98023,0.0,0.0,0.0
16990,1.0,1.0,0.0
43468,1.0,1.0,1.0
60016,0.0,1.0,0.0
111166,0.0,1.0,0.0
99129,0.0,0.0,0.0
124178,0.0,0.0,0.0
62662,0.0,0.0,0.0
122804,1.0,1.0,0.0
102588,0.0,0.0,0.0
116217,0.0,0.0,1.0
104153,0.0,0.0,1.0
93513,0.0,0.0,0.0
51292,0.0,0.0,0.0
66357,0.0,0.0,1.0
121144,0.0,0.0,1.0
58019,0.0,0.0,1.0
99765,1.0,1.0,0.0
43864,1.0,1.0,0.0
101947,0.0,0.0,0.0
61632,0.0,0.0,0.0
43996,0.0,0.0,1.0
14411,0.0,0.0,0.0
57845,0.0,0.0,0.0
7490,0.0,0.0,1.0
126470,0.0,0.0,0.0
28708,0.0,1.0,1.0
25275,0.0,0.0,0.0
94334,0.0,0.0,0.0
116503,1.0,0.0,0.0
92631,0.0,0.0,0.0
110148,1.0,0.0,0.0
12527,0.0,0.0,1.0
24015,1.0,1.0,0.0
15653,0.0,0.0,0.0
82613,0.0,0.0,0.0
30454,0.0,0.0,1.0
63515,0.0,0.0,0.0
37750,0.0,0.0,1.0
65251,0.0,0.0,0.0
66274,0.0,0.0,0.0
108099,0.0,0.0,1.0
50980,0.0,0.0,0.0
67223,0.0,0.0,0.0
36815,0.0,0.0,0.0
65001,0.0,0.0,1.0
1922,0.0,0.0,0.0
84286,0.0,0.0,1.0
123000,0.0,0.0,0.0
58701,0.0,0.0,0.0
123011,0.0,0.0,0.0
45751,0.0,1.0,0.0
56849,0.0,1.0,1.0
17999,0.0,0.0,0.0
53975,0.0,1.0,0.0
105464,0.0,0.0,0.0
101780,0.0,0.0,0.0
20759,0.0,1.0,0.0
76092,0.0,0.0,0.0
120529,1.0,0.0,1.0
45652,0.0,0.0,0.0
50136,0.0,1.0,0.0
61719,0.0,0.0,0.0
7218,1.0,0.0,0.0
74870,0.0,1.0,0.0
94117,0.0,0.0,0.0
4065,1.0,0.0,1.0
15510,1.0,1.0,1.0
78500,0.0,0.0,0.0
25011,0.0,0.0,0.0
61449,1.0,1.0,0.0
101513,0.0,0.0,0.0
71240,0.0,0.0,1.0
90190,1.0,1.0,0.0
97904,0.0,1.0,0.0
25425,0.0,1.0,0.0
78514,0.0,0.0,0.0
56318,0.0,0.0,0.0
38442,0.0,0.0,1.0
80788,0.0,0.0,1.0
106897,1.0,0.0,0.0
101457,0.0,0.0,1.0
102546,0.0,1.0,0.0
101427,0.0,0.0,1.0
82297,0.0,0.0,0.0
45674,1.0,0.0,0.0
125125,0.0,1.0,0.0
112985,0.0,0.0,0.0
69093,0.0,0.0,0.0
91383,0.0,0.0,0.0
126319,1.0,0.0,1.0
63121,1.0,0.0,0.0
8425,0.0,0.0,0.0
100478,0.0,0.0,0.0
59623,0.0,0.0,0.0
17099,0.0,0.0,0.0
6471,1.0,0.0,1.0
60634,0.0,0.0,1.0
79696,0.0,0.0,0.0
25095,0.0,0.0,1.0
114595,0.0,0.0,1.0
23960,1.0,1.0,0.0
63551,1.0,0.0,1.0
48474,0.0,0.0,1.0
14569,0.0,1.0,1.0
108813,0.0,1.0,0.0
74129,0.0,1.0,0.0
23465,0.0,1.0,0.0
22075,0.0,1.0,0.0
24612,0.0,0.0,0.0
92013,1.0,0.0,0.0
6739,0.0,1.0,0.0
101020,0.0,0.0,0.0
61834,1.0,0.0,0.0
126482,0.0,1.0,1.0
107178,0.0,0.0,1.0
81187,0.0,0.0,0.0
106776,0.0,0.0,0.0
123259,1.0,0.0,1.0
9347,0.0,0.0,0.0
116661,0.0,1.0,0.0
32887,0.0,0.0,0.0
110310,1.0,0.0,0.0
31516,0.0,1.0,0.0
57422,1.0,0.0,1.0
105740,0.0,0.0,1.0
80407,0.0,0.0,0.0
83491,0.0,1.0,0.0
71491,1.0,0.0,1.0
70276,0.0,0.0,0.0
106399,0.0,0.0,0.0
83315,0.0,0.0,0.0
6943,1.0,1.0,0.0
36289,1.0,0.0,1.0
23636,0.0,0.0,0.0
72664,1.0,0.0,0.0
111485,1.0,0.0,0.0
12016,0.0,0.0,1.0
58527,0.0,0.0,0.0
46144,1.0,0.0,0.0
105907,0.0,0.0,0.0
120670,0.0,0.0,0.0
49836,0.0,0.0,1.0
96781,0.0,0.0,0.0
108178,0.0,0.0,0.0
18521,0.0,1.0,0.0
43016,1.0,0.0,0.0
35137,0.0,0.0,0.0
75083,0.0,0.0,0.0
30122,0.0,0.0,0.0
44067,0.0,0.0,0.0
112607,0.0,0.0,0.0
120172,0.0,1.0,0.0
92428,0.0,0.0,1.0
3596,1.0,1.0,0.0
25695,0.0,0.0,1.0
98237,0.0,0.0,0.0
75333,0.0,0.0,0.0
124347,0.0,0.0,0.0
34016,0.0,0.0,0.0
100289,0.0,0.0,0.0
83525,0.0,0.0,0.0
19662,0.0,0.0,0.0
14188,1.0,0.0,0.0
32713,0.0,0.0,1.0
85866,0.0,0.0,0.0
58887,0.0,0.0,0.0
28309,0.0,1.0,0.0
87983,1.0,0.0,1.0
2403,0.0,0.0,0.0
1737,1.0,0.0,1.0
32906,0.0,1.0,1.0
41702,0.0,0.0,0.0
47576,0.0,1.0,0.0
79560,0.0,0.0,1.0
70728,0.0,0.0,0.0
38087,0.0,0.0,0.0
54307,1.0,0.0,0.0
83556,1.0,0.0,0.0
6602,0.0,0.0,0.0
68518,1.0,0.0,0.0
12538,0.0,0.0,0.0
123394,0.0,1.0,0.0
114018,0.0,1.0,1.0
45112,0.0,0.0,0.0
40290,0.0,1.0,0.0
84436,1.0,0.0,0.0
52354,0.0,0.0,0.0
115940,0.0,0.0,0.0
8691,1.0,0.0,1.0
14848,1.0,0.0,0.0
66928,0.0,0.0,0.0
106186,0.0,1.0,1.0
34965,0.0,0.0,0.0
115143,1.0,1.0,1.0
18489,0.0,0.0,0.0
68092,0.0,0.0,1.0
115873,0.0,0.0,0.0
85291,0.0,1.0,0.0
104814,0.0,0.0,1.0
51032,1.0,0.0,0.0
57378,0.0,0.0,0.0
83104,0.0,0.0,0.0
88139,1.0,1.0,0.0
78142,0.0,0.0,0.0
125582,1.0,1.0,0.0
66256,1.0,1.0,1.0
111712,0.0,0.0,1.0
13621,1.0,0.0,0.0
51030,0.0,0.0,0.0
53188,0.0,0.0,0.0
45639,0.0,0.0,1.0
51608,0.0,0.0,0.0
69041,0.0,0.0,0.0
19401,0.0,0.0,0.0
11579,0.0,0.0,1.0
88122,0.0,0.0,0.0
43819,0.0,0.0,0.0
91666,0.0,0.0,0.0
94115,0.0,0.0,0.0
104110,0.0,0.0,0.0
101991,0.0,0.0,1.0
92054,0.0,0.0,0.0
82086,0.0,0.0,0.0
85877,0.0,0.0,0.0
47601,0.0,0.0,0.0
27948,0.0,1.0,0.0
123578,0.0,0.0,0.0
31787,0.0,0.0,0.0
65443,0.0,0.0,1.0
82981,1.0,0.0,0.0
70792,0.0,0.0,0.0
93467,0.0,0.0,0.0
28839,0.0,0.0,0.0
59766,1.0,0.0,1.0
45293,0.0,0.0,0.0
74562,0.0,0.0,0.0
81020,0.0,0.0,0.0
19955,0.0,0.0,0.0
39873,0.0,0.0,1.0
8994,0.0,0.0,1.0
12368,0.0,0.0,0.0
10683,1.0,0.0,0.0
83025,0.0,0.0,0.0
54190,0.0,0.0,0.0
60786,0.0,1.0,0.0
126348,0.0,0.0,0.0
32759,0.0,1.0,0.0
3904,0.0,0.0,0.0
111415,0.0,0.0,1.0
116275,0.0,0.0,0.0
19690,0.0,0.0,0.0
43211,0.0,0.0,0.0
1462,0.0,0.0,0.0
96574,0.0,0.0,1.0
119335,0.0,1.0,0.0
77876,0.0,1.0,0.0
124565,0.0,1.0,0.0
103198,1.0,0.0,0.0
91221,0.0,0.0,0.0
26184,1.0,0.0,0.0
94447,1.0,0.0,1.0
114042,0.0,0.0,1.0
310,0.0,0.0,0.0
117740,0.0,0.0,1.0
7244,0.0,0.0,0.0
74517,0.0,1.0,0.0
105425,1.0,0.0,1.0
113065,1.0,0.0,0.0
14492,0.0,0.0,1.0
117807,0.0,1.0,0.0
94633,0.0,0.0,0.0
87579,0.0,0.0,1.0
54389,0.0,0.0,0.0
70450,1.0,0.0,1.0
117025,0.0,0.0,0.0
15330,0.0,0.0,0.0
22390,0.0,1.0,1.0
115348,0.0,0.0,1.0
68397,0.0,0.0,0.0
76542,0.0,0.0,0.0
38826,1.0,0.0,0.0
76201,1.0,0.0,0.0
113069,1.0,0.0,1.0
23361,0.0,0.0,0.0
103016,0.0,0.0,1.0
18159,0.0,0.0,0.0
84089,0.0,0.0,0.0
120525,0.0,0.0,0.0
29786,0.0,0.0,0.0
12744,1.0,0.0,0.0
50817,0.0,0.0,0.0
14507,0.0,0.0,1.0
31788,0.0,0.0,1.0
25951,0.0,0.0,0.0
55329,0.0,1.0,0.0
56575,0.0,0.0,1.0
104500,0.0,0.0,1.0
67525,0.0,0.0,1.0
120264,0.0,0.0,0.0
100695,0.0,1.0,0.0
78344,0.0,0.0,0.0
80963,0.0,0.0,0.0
93652,0.0,0.0,0.0
49542,0.0,0.0,0.0
119947,0.0,0.0,0.0
13934,0.0,0.0,0.0
34589,1.0,0.0,0.0
57464,1.0,0.0,1.0
22779,0.0,0.0,0.0
32286,0.0,0.0,0.0
120657,0.0,0.0,0.0
98935,0.0,0.0,0.0
108501,1.0,1.0,0.0
110157,1.0,0.0,0.0
118163,1.0,0.0,0.0
97484,0.0,0.0,0.0
55994,0.0,0.0,0.0
42978,0.0,0.0,0.0
29894,0.0,1.0,0.0
98193,0.0,0.0,0.0
59893,0.0,1.0,0.0
17152,0.0,1.0,0.0
64351,1.0,0.0,0.0
54213,0.0,0.0,0.0
54965,1.0,1.0,0.0
54711,0.0,1.0,0.0
3212,0.0,0.0,0.0
40589,0.0,0.0,1.0
60749,0.0,0.0,1.0
111184,1.0,0.0,0.0
87144,0.0,1.0,0.0
84249,1.0,0.0,0.0
32000,0.0,0.0,0.0
510,1.0,1.0,0.0
94130,0.0,0.0,0.0
87625,1.0,0.0,1.0
77095,0.0,0.0,0.0
112003,0.0,1.0,0.0
10859,1.0,0.0,0.0
31764,0.0,0.0,0.0
12856,0.0,0.0,0.0
50094,0.0,0.0,0.0
85542,0.0,0.0,0.0
78463,0.0,0.0,1.0
103904,0.0,0.0,0.0
76157,0.0,0.0,0.0
88749,0.0,1.0,1.0
58800,0.0,0.0,1.0
74473,0.0,0.0,0.0
101100,0.0,0.0,1.0
68222,0.0,0.0,0.0
91503,1.0,0.0,0.0
64606,1.0,0.0,0.0
113913,0.0,1.0,0.0
119963,0.0,1.0,0.0
46643,0.0,0.0,0.0
73843,0.0,1.0,1.0
11120,0.0,0.0,0.0
9273,0.0,0.0,0.0
111098,1.0,0.0,0.0
48874,0.0,0.0,0.0
3299,0.0,1.0,0.0
5734,1.0,0.0,0.0
40484,0.0,1.0,0.0
103970,0.0,0.0,0.0
61987,0.0,0.0,1.0
58306,0.0,0.0,0.0
51738,0.0,0.0,0.0
48691,0.0,0.0,0.0
91883,0.0,0.0,0.0
28477,0.0,0.0,0.0
1337,0.0,0.0,0.0
39729,0.0,1.0,0.0
35615,0.0,0.0,0.0
36976,0.0,0.0,1.0
54726,0.0,1.0,0.0
8806,0.0,0.0,0.0
37233,0.0,0.0,1.0
85929,0.0,1.0,0.0
107154,1.0,0.0,0.0
57376,0.0,1.0,1.0
108775,0.0,0.0,0.0
55443,0.0,1.0,1.0
69604,0.0,0.0,0.0
47218,1.0,0.0,0.0
73972,0.0,0.0,0.0
22711,0.0,0.0,1.0
80238,1.0,0.0,0.0
14970,0.0,1.0,0.0
121505,1.0,1.0,1.0
11219,0.0,0.0,0.0
48090,0.0,0.0,0.0
55918,0.0,0.0,0.0
49846,0.0,0.0,0.0
112180,0.0,1.0,0.0
121000,0.0,0.0,0.0
64055,1.0,1.0,0.0
23902,0.0,0.0,0.0
8601,0.0,0.0,0.0
43508,1.0,0.0,0.0
44464,0.0,1.0,1.0
125285,0.0,0.0,0.0
69925,1.0,0.0,0.0
118920,0.0,0.0,1.0
30770,1.0,0.0,0.0
89712,0.0,0.0,0.0
49533,1.0,0.0,0.0
65461,0.0,1.0,0.0
102932,0.0,0.0,0.0
95777,0.0,1.0,0.0
75530,0.0,0.0,0.0
75251,0.0,0.0,0.0
78825,0.0,0.0,0.0
73995,0.0,0.0,0.0
35492,0.0,0.0,1.0
126007,0.0,0.0,0.0
54589,1.0,0.0,0.0
18208,0.0,0.0,0.0
10028,0.0,0.0,0.0
401,1.0,0.0,0.0
64724,0.0,0.0,1.0
22562,0.0,1.0,1.0
92390,1.0,0.0,1.0
96925,1.0,0.0,0.0
125719,0.0,0.0,0.0
2386,0.0,0.0,0.0
37600,0.0,0.0,0.0
108641,0.0,1.0,1.0
56513,0.0,0.0,0.0
103322,0.0,0.0,0.0
36999,0.0,0.0,1.0
34968,0.0,0.0,0.0
6362,1.0,1.0,0.0
27146,0.0,1.0,0.0
7492,0.0,0.0,0.0
2971,0.0,0.0,0.0
48557,0.0,0.0,0.0
4638,0.0,0.0,0.0
30911,0.0,0.0,0.0
114470,0.0,0.0,1.0
100416,0.0,1.0,0.0
43769,0.0,0.0,0.0
67404,1.0,0.0,0.0
31454,0.0,1.0,0.0
122701,0.0,0.0,1.0
43590,0.0,0.0,0.0
2488,0.0,0.0,1.0
21270,0.0,0.0,0.0
124499,0.0,0.0,0.0
106935,0.0,0.0,0.0
24395,0.0,0.0,0.0
43079,0.0,0.0,0.0
106262,0.0,0.0,0.0
121439,1.0,0.0,0.0
97231,1.0,0.0,0.0
15126,1.0,0.0,0.0
38952,0.0,1.0,0.0
31554,0.0,0.0,1.0
7420,0.0,0.0,0.0
84840,0.0,1.0,1.0
35939,1.0,0.0,0.0
39111,0.0,1.0,0.0
71548,0.0,0.0,1.0
32632,1.0,0.0,1.0
68015,1.0,0.0,1.0
68391,0.0,1.0,1.0
1661,0.0,0.0,0.0
53491,0.0,0.0,0.0
16860,0.0,0.0,0.0
104865,0.0,0.0,0.0
95001,0.0,0.0,0.0
42146,0.0,0.0,0.0
73374,0.0,0.0,1.0
117109,1.0,0.0,1.0
62404,0.0,0.0,1.0
14364,0.0,0.0,0.0
5711,0.0,0.0,0.0
110732,0.0,0.0,0.0
26410,0.0,1.0,0.0
78466,1.0,0.0,0.0
45247,1.0,1.0,0.0
62583,0.0,0.0,0.0
97473,0.0,0.0,0.0
116923,1.0,1.0,0.0
23076,0.0,0.0,0.0
2083,0.0,0.0,0.0
20897,0.0,0.0,1.0
102999,0.0,0.0,0.0
69097,0.0,0.0,0.0
60052,0.0,0.0,0.0
37297,0.0,0.0,0.0
48478,0.0,0.0,0.0
53104,1.0,0.0,0.0
22142,0.0,0.0,0.0
38001,1.0,0.0,0.0
81644,1.0,0.0,1.0
94166,0.0,0.0,0.0
65581,0.0,0.0,1.0
103191,0.0,0.0,0.0
65480,0.0,0.0,0.0
113976,0.0,0.0,0.0
86515,0.0,1.0,0.0
7686,0.0,0.0,0.0
19469,0.0,1.0,0.0
109773,0.0,0.0,0.0
81973,1.0,1.0,0.0
82922,0.0,0.0,1.0
76781,0.0,0.0,0.0
1762,0.0,0.0,0.0
9336,0.0,0.0,0.0
24315,0.0,1.0,0.0
59921,1.0,0.0,0.0
120149,0.0,0.0,0.0
114348,0.0,0.0,0.0
84781,0.0,0.0,1.0
119541,0.0,1.0,0.0
74878,0.0,0.0,0.0
6363,0.0,0.0,0.0
94152,0.0,0.0,1.0
55422,0.0,0.0,0.0
94150,0.0,0.0,0.0
54208,0.0,0.0,0.0
10750,0.0,0.0,0.0
3490,0.0,0.0,0.0
66735,0.0,0.0,1.0
71083,0.0,0.0,0.0
107749,0.0,0.0,0.0
110901,0.0,0.0,1.0
106431,0.0,0.0,0.0
48659,0.0,0.0,1.0
39467,0.0,1.0,1.0
66771,0.0,0.0,0.0
47265,0.0,0.0,0.0
28635,0.0,0.0,1.0
20851,1.0,0.0,1.0
44340,0.0,0.0,0.0
52581,0.0,1.0,0.0
23775,0.0,0.0,0.0
124626,0.0,0.0,0.0
107344,0.0,0.0,0.0
55203,1.0,0.0,0.0
104439,0.0,0.0,0.0
72247,0.0,0.0,0.0
33919,0.0,0.0,0.0
64489,0.0,0.0,0.0
53389,0.0,0.0,0.0
23261,1.0,1.0,0.0
106502,0.0,0.0,0.0
122223,0.0,0.0,0.0
100344,0.0,0.0,1.0
31030,0.0,0.0,0.0
49268,0.0,0.0,0.0
47172,1.0,0.0,0.0
124662,0.0,1.0,0.0
79627,1.0,0.0,0.0
97122,0.0,0.0,1.0
65725,0.0,0.0,1.0
71807,0.0,0.0,0.0
84577,0.0,0.0,0.0
110135,0.0,0.0,0.0
35720,1.0,0.0,0.0
102710,1.0,0.0,0.0
103543,0.0,1.0,0.0
52968,0.0,0.0,0.0
25678,0.0,0.0,0.0
18981,0.0,0.0,0.0
27363,0.0,0.0,0.0
234,0.0,0.0,1.0
117678,1.0,0.0,1.0
29794,0.0,1.0,0.0
13636,0.0,1.0,0.0
14062,1.0,1.0,1.0
29777,0.0,0.0,1.0
49280,1.0,0.0,0.0
46496,0.0,0.0,0.0
22960,0.0,0.0,0.0
38260,1.0,0.0,0.0
88217,0.0,0.0,0.0
56244,0.0,0.0,0.0
88991,0.0,1.0,0.0
48698,0.0,0.0,0.0
65115,0.0,0.0,0.0
73535,0.0,0.0,0.0
46089,0.0,0.0,0.0
75440,0.0,0.0,0.0
80859,0.0,1.0,1.0
7385,1.0,0.0,0.0
27202,0.0,0.0,0.0
113485,0.0,0.0,0.0
14640,0.0,0.0,0.0
104633,0.0,1.0,0.0
99226,1.0,0.0,0.0
97890,0.0,0.0,0.0
71250,0.0,0.0,0.0
62674,0.0,0.0,1.0
110896,0.0,0.0,1.0
55281,0.0,1.0,0.0
64779,0.0,0.0,0.0
86181,1.0,0.0,0.0
45999,0.0,0.0,1.0
69232,0.0,0.0,0.0
45074,0.0,0.0,0.0
91014,1.0,0.0,0.0
7689,1.0,0.0,0.0
1790,0.0,1.0,1.0
79031,0.0,1.0,0.0
97003,0.0,0.0,1.0
91296,0.0,0.0,1.0
68630,0.0,0.0,0.0
28123,0.0,0.0,0.0
126603,0.0,1.0,0.0
122009,0.0,0.0,0.0
8734,0.0,0.0,0.0
30569,0.0,1.0,0.0
58586,1.0,1.0,0.0
112058,0.0,1.0,1.0
42223,1.0,0.0,1.0
89604,0.0,0.0,0.0
6157,0.0,0.0,0.0
83064,0.0,0.0,0.0
105194,0.0,1.0,0.0
39911,0.0,1.0,0.0
35437,1.0,0.0,0.0
30959,0.0,0.0,1.0
6301,0.0,1.0,1.0
71299,0.0,0.0,0.0
89176,0.0,0.0,0.0
80724,0.0,0.0,0.0
57979,1.0,0.0,0.0
125949,0.0,0.0,0.0
38029,0.0,0.0,0.0
39651,0.0,1.0,0.0
56117,0.0,0.0,0.0
60603,1.0,0.0,0.0
41657,0.0,0.0,0.0
61200,0.0,0.0,0.0
30660,0.0,0.0,1.0
15028,0.0,1.0,0.0
76342,0.0,0.0,0.0
115432,0.0,0.0,0.0
20757,0.0,1.0,0.0
97449,0.0,0.0,1.0
109822,0.0,0.0,0.0
47898,0.0,0.0,0.0
81421,0.0,0.0,0.0
32308,0.0,0.0,0.0
72444,0.0,1.0,1.0
108565,0.0,0.0,0.0
107872,0.0,0.0,0.0
93889,0.0,0.0,0.0
24942,0.0,0.0,0.0
33538,1.0,1.0,0.0
109711,0.0,0.0,0.0
